,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
3197844,1674104563873,2023-01-19 05:02:43,20818.3,23.049,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.145,20817.6,0.407,20817.5,1.981,20817.4,0.154,20818.4,5.428,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.101,20819.5,0.343
3197845,1674104564124,2023-01-19 05:02:44,20818.3,22.928,20818.2,3.886,20818.1,0.052,20818.0,1.046,20817.9,3.664,20817.8,0.061,20817.7,0.145,20817.6,0.407,20817.5,1.981,20817.4,0.154,20818.4,5.426,20818.5,1.862,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.06,20819.4,1.101,20819.5,0.343
3197846,1674104564374,2023-01-19 05:02:44,20818.5,39.276,20818.4,8.317,20818.3,3.582,20818.2,0.733,20818.1,0.017,20818.0,1.046,20817.9,0.818,20817.8,0.061,20817.7,0.145,20817.6,0.401,20818.6,0.138,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.863,20819.3,0.009,20819.4,1.077,20819.5,0.002,20819.7,0.01,20819.8,2.552
3197847,1674104564624,2023-01-19 05:02:44,20818.5,32.873,20818.4,7.466,20818.3,2.28,20818.2,0.096,20818.1,0.017,20817.9,0.818,20817.8,0.061,20817.7,0.145,20817.6,0.401,20817.5,0.772,20818.6,0.695,20818.7,1.681,20818.8,0.002,20818.9,1.006,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002,20819.7,0.709,20819.8,2.552
3197848,1674104564875,2023-01-19 05:02:44,20818.5,33.22,20818.4,7.466,20818.3,1.933,20818.2,0.096,20818.1,0.017,20817.9,0.818,20817.8,0.061,20817.7,0.145,20817.6,0.401,20817.5,0.792,20818.6,0.723,20818.7,1.681,20818.8,0.002,20818.9,1.006,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002,20819.6,0.02,20819.7,0.709
3197849,1674104565125,2023-01-19 05:02:45,20818.5,32.092,20818.4,7.466,20818.3,1.933,20818.2,0.096,20818.1,0.017,20817.9,0.818,20817.8,0.061,20817.7,0.145,20817.6,0.401,20817.5,0.792,20818.6,0.77,20818.7,1.681,20818.8,0.002,20818.9,1.006,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002,20819.6,0.02,20819.7,0.709
3197850,1674104565376,2023-01-19 05:02:45,20818.5,32.09,20818.4,7.566,20818.3,1.933,20818.2,0.096,20818.1,0.017,20817.9,0.818,20817.8,0.061,20817.7,0.145,20817.6,0.401,20817.5,0.792,20818.6,0.771,20818.7,1.681,20818.8,0.002,20818.9,1.006,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002,20819.6,0.021,20819.7,0.709
3197851,1674104565627,2023-01-19 05:02:45,20818.5,32.092,20818.4,7.666,20818.3,1.931,20818.2,0.096,20818.1,0.017,20817.9,0.818,20817.8,0.061,20817.7,0.145,20817.6,0.401,20817.5,0.792,20818.6,0.771,20818.7,1.681,20818.8,0.002,20818.9,1.006,20819.0,0.209,20819.3,0.599,20819.4,1.077,20819.5,0.002,20819.6,0.021,20819.7,0.005
3197852,1674104565877,2023-01-19 05:02:45,20818.5,32.102,20818.4,7.666,20818.3,1.931,20818.2,0.096,20818.1,0.017,20817.9,0.818,20817.8,0.061,20817.7,0.145,20817.6,0.401,20817.5,0.792,20818.6,0.766,20818.7,1.681,20818.8,0.002,20818.9,1.006,20819.0,0.209,20819.3,0.599,20819.4,1.077,20819.5,0.002,20819.6,0.021,20819.7,0.026
3197853,1674104566127,2023-01-19 05:02:46,20818.5,31.118,20818.4,6.825,20818.3,1.931,20818.2,0.096,20818.1,0.017,20817.9,0.818,20817.8,0.061,20817.7,0.145,20817.6,0.401,20817.5,0.792,20818.6,2.087,20818.7,1.681,20818.8,0.002,20818.9,1.006,20819.0,0.209,20819.3,0.599,20819.4,1.077,20819.5,0.002,20819.6,0.021,20819.7,0.026
